frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
192,0.2306,1.1722,853.10,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
193,0.2318,1.1790,848.17,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
194,0.2329,1.0869,920.05,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
195,0.2341,1.2430,804.51,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
196,0.2353,1.1614,861.03,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
197,0.2365,1.1926,838.50,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
198,0.2375,1.0617,941.89,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
199,0.2387,1.0857,921.06,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
200,0.2399,1.2568,795.67,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
201,0.2411,1.2067,828.70,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
202,0.2423,1.2038,830.70,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
203,0.2433,1.0434,958.40,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
204,0.2444,1.1139,897.75,87,87,50,428198,316200,1204,30785536,839184748,0.0000,-1.0000
205,0.2455,1.0755,929.80,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
206,0.2466,1.0781,927.56,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
207,0.2477,1.0703,934.32,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
208,0.2488,1.0886,918.61,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
209,0.2499,1.1381,878.66,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
210,0.2510,1.0967,911.83,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
211,0.2521,1.1031,906.53,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
212,0.2532,1.0850,921.66,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
213,0.2543,1.1243,889.44,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
214,0.2554,1.1397,877.42,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
215,0.2567,1.2807,780.82,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
216,0.2578,1.1082,902.37,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
217,0.2590,1.0748,930.40,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
218,0.2601,1.1810,846.74,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
219,0.2611,1.0503,952.11,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
220,0.2624,1.2979,770.47,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
221,0.2635,1.0965,911.99,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
222,0.2646,1.0697,934.84,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
223,0.2657,1.0944,913.74,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
224,0.2668,1.1231,890.39,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
225,0.2679,1.0694,935.11,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
226,0.2690,1.1306,884.48,88,87,50,428198,316200,1204,30785536,839184748,0.0000,-1.0000
227,0.2703,1.2886,776.04,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
228,0.2714,1.1001,909.01,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
229,0.2725,1.0809,925.16,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
230,0.2735,1.0424,959.32,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
231,0.2748,1.3164,759.65,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
232,0.2761,1.2943,772.62,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
233,0.2772,1.0829,923.45,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
234,0.2784,1.0604,943.04,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
235,0.2795,1.1919,839.00,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
236,0.2809,1.4061,711.19,87,88,50,428198,316200,1204,30785536,839184748,0.0000,-1.0000
237,0.2823,1.3749,727.33,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
238,0.2836,1.3361,748.44,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
239,0.2847,1.0981,910.67,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
